Datetime;Tanggal;Bulan;Tahun;Jam;Hari;Department;Tipe_Insiden;Jenis_Alat;Nomor_Alat;Lokasi;Penyebab;Akibat;Nama_Terlibat;Nama_Perusahaan;Status;Group;Shift;Nama_Korban;Nomor_Container;Deskripsi_Kejadian
24/09/20;24;September;2020;14;Thursday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;QCC 15 memuat penutup palka di teluk 11, kapal YM Enhancer. Penutup palka menabrak pagar gang. Itu menyebabkan jalan pagar bengkok.
04/10/20;4;October;2020;0;Sunday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;QCC 17 melayani kapal CMA CGM Tarpon di teluk 50 hingga 49, sementara tiba di teluk 49 ada api yang keluar dari gulungan kabel listrik, menyebabkan korsleting listrik. Jadi layanan QCC 15, 16, 17 telah berhenti. Pada QCC 15, 16 kontainer gantung pada ketinggian sekitar 15 meter. Itu menyebabkan gantry gulungan kabel daya terbakar.
06/10/20;6;October;2020;8;Tuesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;RTG 39 setelah bertugas di blok M1, itu kemudi antara M1 dan M2, menyebabkan perencanaan ingin melayani di blok L1. Sedangkan proses gantry sebagai gantry motor York rusak.
09/10/20;9;October;2020;4;Friday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;QCC 15 melayani kapal KMTC Yokohama di dermaga 6 dan ingin memasang penutup palka di atasnya, tetapi tiba-tiba menabrak jalan geng di sisi timur. Itu menyebabkan jalan geng pecah.
09/10/20;9;October;2020;1;Friday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;QCC 17 melayani kapal KMTC Yokohama di dermaga 6 dan ingin memasang penutup palka di atasnya, tetapi tiba-tiba menabrak jalan geng di sisi timur. Itu menyebabkan jalan geng pecah.
10/10/20;10;October;2020;23;Saturday;Safety;Dangerous Occurrence;Others;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;Saat TKBM membuka pukulan di kapal North Bridge di teluk 46 di dek, dengan kondisi hujan, cambukan itu tergelincir dan jatuh ke kepalanya. Dia dibawa ke rumah sakit terdekat untuk mendapatkan perawatan medis.
15/10/20;15;October;2020;19;Thursday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;RTG 41 gantry dari selatan ke utara di blok G3.20.06.03, terjadi kesalahan posisi stack, sehingga menyebabkan RTG 41 grazed kontainer di blok G3.20.06.03. Itu membuat wadah tergores.
16/10/20;16;October;2020;18;Friday;Safety;Fatality;Others;< NOMOR ALAT >;Lini 2;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;Keamanan telah mendapat informasi dari keamanan bahwa salah satu petugas keamanan mendapat sengatan listrik. Dia sedang mandi di bawah air yang robek di gedung eks LAPI. Ia sempat dibawa ke rumah sakit terdekat untuk mendapatkan perawatan medis, namun sayangnya pada pukul 19.00 ia meninggal dunia.
19/10/20;19;October;2020;13;Monday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;"QCC 16 melayani kapal PACITA di teluk 13/15 dengan kondisi cell guide tidak lurus/curl. Sedangkan handling di bay 14, slot kontainer di tir 1, dan tir 2 dengan aman. Namun sementara kontainer mau diletakkan di tir 3, kondisi kapal pun memonopoli/memangkas oleh buritan (dongak) Sehingga membuat kontainer TRLU 4891375/40"" stack dan rusak.  Wadah itu dibumikan. Dan juga panduan sel sirip bengkok."
26/10/20;26;October;2020;23;Monday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"QCC 17 melayani kapal CMA CGM Tarpon di teluk 53, sementara mengangkat kontainer 20 "", secara tidak sengaja menabrak kawat pagar dek sampai putus."
03/11/20;3;November;2020;6;Tuesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;RTG 28 gantry dari utara ke selatan di blok C1. Ada parkir truk eksternal B 9588 PI dengan tidak tepat. Jadi RTG 28 memukulnya. Ini menyebabkan tabrakan batas dan kerusakan sensor oli. Pelindung gantry motor rusak
04/11/20;4;November;2020;8;Wednesday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;Sementara QCC 15 mengangkat penutup palka kapal ALS Juventus di teluk 02, itu menabrak pagar portabel. Itu menyebabkan kerusakan pagar portabel.
05/11/20;5;November;2020;10;Thursday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;"RTG 20 gantry dari utara ke selatan di blok A3. Tiba-tiba kawat tangga terlepas dan itu menggores sisi wadah CAIU 8576890/40""."
15/11/20;15;November;2020;22;Sunday;Safety;Near Miss;HT Internal;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;Internal Truck 166/chassis 110 yang berasal dari barat ke timur melayani CMA CGM Tarpon di dermaga 7, yaitu truk bermanuver untuk menghindari area depan yang sedang diperbaiki oleh vendor. Namun sayangnya truk tersebut menabrak pembatas. Itu menyebabkan radiator kerusakan truk.
22/11/20;22;November;2020;19;Sunday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"QCC 18 melayani kapal OOCL Panama di teluk 57 dan sedang memproses untuk membongkar kontainer 20 kaki di baris 3 tir 4, sementara mengangkat kontainer di tir 4 CSLU 1578444/20"" kontainer di tir 3 OOLU 1578520/20"" juga terangkat setinggi 2 meter, karena sepatu kontainer masih terpasang di atasnya. Dan wadah di tir 3 OOLU 1578520/20"" jatuh ke wadah di bawah (tir 2 OOLU 1783675/20""). Ini menyebabkan kerusakan wadah OOLU 1783675/20"" di sisi kiri dan kanan, juga lubang di ebout 20 cm."
29/11/20;29;November;2020;20;Sunday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"QCC 09 melayani kapal Intan Daya 09 di teluk 17.01.01. Saat memuat kontainer tiba-tiba penyebar menabrak kantor sisi kontainer RXTU 2029211/20"" di sebelahnya. Hal ini menyebabkan jendela kontainer (cover plate) side office RXTU 2029211/20"" terlepas."
29/11/20;29;November;2020;0;Sunday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;RTG 41 gantry dari blok K1 ke G2, setelah itu kemudi untuk pengiriman. Namun setelah dilakukan pengecekan oleh Tim Keselamatan ditemukan bahwa ban miring.  Hal ini menyebabkan baut pengaman Pin King (as roda) telah melepaskan 3 pcs (seharusnya 6).
03/12/20;3;December;2020;13;Thursday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;RTG 52 gantry dari L4 ke L2, di jalur kemudi ada truk eksternal B 9116 PEH dengan melewati jalur RTG. Jadi kecelakaan tidak bisa dihindari. Itu menyebabkan pelindung roda RTG 52 rusak
05/12/20;5;December;2020;12;Saturday;Safety;First Aid / Injury;Others;< NOMOR ALAT >;Warehouse;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;Kami mendapat informasi dari TKBM (gudang perkakas) bahwa Bapak Alfian Hardiyanto yang sedang bekerja di sana, jari manisnya terjepit pintu gudang. Jari manisnya dipotong sekitar 1 cm.
08/12/20;8;December;2020;9;Tuesday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;"QCC 14 membongkar peti kemas dari Kapal CMA CGM Tarpon di dermaga 5, sementara ingin menempatkan peti kemas impor APHU 464524145/40FT di truk internal 77/206. Posisi truk internal tidak tepat. Jadi sementara spreder lebih rendah, wadah menabrak sasis. Hal ini menyebabkan bagian bawah kontainer APHU 464524145/40"" rusak sekitar 40 cm."
14/12/20;14;December;2020;10;Monday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;RTG 17 gantry ke utara di blok F5-13 tanpa disadari menabrak truk tangki bahan bakar B 9448 UFA di belakangnya. Hal itu menyebabkan truk tangki bahan bakar rusak.
17/12/20;17;December;2020;22;Thursday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"RTG 46 kemudi di blok H3 - H2, truk internal 163/202 dari timur ke barat gaya melalui jalur menengah dengan truk eksternal H 1850 BA yang mengangkut kontainer ekspor TGHU 9727580/40"". Hal ini menyebabkan kontainer ekspor TGHU 9727580/40"" sobek 4 cm di sisi belakang bawah pintu."
18/12/20;18;December;2020;13;Friday;Safety;Near Miss;HT Internal;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;"Truk internal 133/113 melayani bongkar muat peti kemas di kapal Pacita di dermaga 6, dan mengangkut peti kemas TLLU 4622694/40"". Di blok O1. F, Truk internal 133 kontainer penggembalaan FSCU 5851466/40"" (reefer kosong). Hal itu menyebabkan kontainer reefer kosong FSCU 5851466/40"" tergores sekitar 4 meter dan dievakuasi di blok U1."
21/12/20;21;December;2020;9;Monday;Safety;Near Miss;HT Internal;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;Truk internal 190/130 dari blok double ex import grounding dipindahkan ke dermaga 6 di U6. Sisi lainnya adalah truk internal 143/188 datang dengan kecepatan tinggi. Kemudian insiden itu terjadi. Hal itu menyebabkan truk internal 143/188 rusak.
23/12/20;23;December;2020;9;Wednesday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;QCC 13 setelah selesai dengan kapal Pride Pacific di dermaga 6, pindah untuk melayani kapal INFERO di dermaga 5.  Saat diproses bongkar muat di dermaga 5, operator/Solo Wisky tidak membawa profil debit sehingga operator saat membongkar peti kemas tidak tahu bahwa peti kemas di bawah ukurannya berukuran 2 x 20 FT.  Penanganannya menggunakan lift tunggal.  Jadi pada ketinggian sekitar 3 meter bagian tengahnya jatuh. Ini menyebabkan 4 kontainer rusak (WHLU 0415585, WHSU 2448789, WHSU 2678734, WHLU 0311092)
26/12/20;26;December;2020;12;Saturday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;QCC 16 adalah proses pembongkaran di kapal ALS Juventus di dermaga 7, teluk 30 dan kade meter 560.  Sheave roll rusak sehingga tergantung di QCC 16. Untuk QCC 16 yang aman dipindahkan ke kade meter 400.
29/12/20;29;December;2020;16;Tuesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"RTG 41 gantry dari G4.01 ke G4.18 untuk pengiriman, di G4.16 tanpa mengetahui parkir truk eksternal B 9007 JR di jalur RTG yang mengangkut kontainer FTAU 1037581/20"". Jadi RTG 41 menyeret truk itu. Hal itu menyebabkan ram/guard RTG 41 rusak. Dan tangki bahan bakar tergores. Kontainer FTAU 1037581/20"" tergores sekitar 1 meter."
29/12/20;29;December;2020;3;Tuesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"RTG 46 gantry dari selatan ke utara di blok F3 dan kemudian kemudi di blok F2. Pada saat yang sama datang dari sisi lain truk eksternal B 9969 WX yang mengangkut kontainer ekspor CCLU 2962540/20"". Kemudian insiden itu terjadi. Hal ini menyebabkan kontainer ekspor CCLU 2962540/20"" robek di kiri bawah."
07/01/21;7;January;2021;11;Thursday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;
09/01/21;9;January;2021;10;Saturday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;
12/01/21;12;January;2021;8;Tuesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;
19/01/21;19;January;2021;7;Tuesday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;
20/01/21;20;January;2021;1;Wednesday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;
25/01/21;25;January;2021;22;Monday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;
29/01/21;29;January;2021;3;Friday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;
09/02/21;9;February;2021;17;Tuesday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"QCC 09, menangani pemuatan kontainer CAIU 2342977/20"" di kapal Warnow Mate on berth 1, bay 11.07.06 (tir 3), spreader bergerak ke samping sehingga terjebak di kontainer lain TCKU 2489000 di bay 13. Ini menyebabkan panduan sel bengkok sekitar 30 cm."
10/02/21;10;February;2021;22;Wednesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"RTG 08 kontainer tumpuk di blok N4.04. pada saat yang sama truk eksternal sedang mengangkut kontainer TEMU 8134064/40"" ingin ditumpuk di blok N4.06. Menyebabkan manuver truk terlalu sempit dengan RTG 08, kemudian menyenggol tiang mesin RTG 08. Hal ini menyebabkan baut rangka tiang pengaman drum mesin RTG 08 patah."
10/02/21;10;February;2021;11;Wednesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;"RTG 48 gantry di blok LL dari timur ke barat, tiba-tiba datang truk eksternal B 9045 OI membawa import kontainer OOCU 6509439/40"" dari blok MM 04.05.03 manuver dari sisi timur, itu menyerempet RTG 48. Hal ini menyebabkan kontainer impor OOCU 6509439/40"" robek sekitar 30 cm."
10/02/21;10;February;2021;22;Wednesday;Safety;Near Miss;HT External;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"Truk Eksternal B 9995 TEH ingin menumpuk kontainer impor WHLU 0700643/20"" di blok L2.17. Itu datang dari selatan ke utara, sementara tiba di L2 truk menyerempet kontainer lain BMOU 3173125/40"" yang berada di slot 19 baris 1. Hal ini menyebabkan wadah BMOU 3173125/40"" robek sekitar 30 cm."
12/02/21;12;February;2021;7;Friday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;QCC 16 melayani kargo kapal Cape Monterey 48N di teluk 14. Sementara spreader mengangkat penutup palka, itu mengenai cleat penutup palka. Hal ini menyebabkan cleat penutup palka kargo Cape Monterey rusak.
13/02/21;13;February;2021;22;Saturday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;QCC 13 melayani kapal Wan Hai di teluk 42 D. Sementara penyebar mengangkat penutup palka, itu menabrak pagar gang jalan. Itu menyebabkan jalan geng pagar rusak.
16/02/21;16;February;2021;7;Tuesday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;"QCC 07 melayani Warnow Mate /OAX3UN di dermaga 1. Penyebar memuat kontainer CAIU 2464825/20"" di teluk 21.07.82. Sementara menurunkan kapal bergoyang dan kontainer menabrak rangka kisi dan pagar pengaman. Hal itu menyebabkan rangka kisi dan pagar pengaman rusak."
17/02/21;17;February;2021;17;Wednesday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"QCC 12 melayani kapal KMTC Dalian voy 21QN di dermaga 5. Sedangkan penyebar lower kontainer FTAU 1042464/20"" di teluk 13.05.02, saat itu kondisi kapal bergoyang karena ombak besar. Sehingga sisi bawah wadah mengenai kunci sel penutup palka. Hal itu menyebabkan sisi bawah kontainer FTAU 1042464/20"" berlubang sekitar 25 cm."
24/02/21;24;February;2021;17;Wednesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;RTG 45 menumpuk kontainer ekspor di blok H1.10, pada saat itu truk internal 141/164 sedang memuat di blok H1.14, RTG 45 belum menyelesaikan macet tetapi tiba-tiba truk internal melewatinya. Sasis truk menyerempet penjaga gantry motor RTG 45. Hal itu menyebabkan motor gantry guard penyok
24/02/21;24;February;2021;22;Wednesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;Gantry RTG 03 dari blok M3 ke M1, setelah tiba di M3 datang dari sisi lain truk eksternal B 9476 BL. Truk melintasi garis RTG 03 sehingga sasis truk menabrak RTG 03. Hal itu menyebabkan wheel guard RTG 03 rusak.
27/02/21;27;February;2021;1;Saturday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"QCC 18 melayani kapal COSCO Haiva di teluk 54. Operator hoist twin kontainer dengan sistem tunggal. Tidak ada informasi dari SOLO kepada operator bahwa kontainer bawah adalah 20 "". Operator tidak memiliki profil pemuatan. Hal itu menyebabkan wadah TGHU 0424958 jatuh terbalik, dan isinya habis-habisan wadah."
09/03/21;9;March;2021;8;Tuesday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;QCC 17, melayani kargo kapal CONTHSHIP UNO dan menangani penutup palka di teluk 31, sementara penyebar turun itu menabrak jalan setapak. Itu menyebabkan penutup palka sel rusak.
17/03/21;17;March;2021;0;Wednesday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;QCC 12, melayani kapal HONGKONG BRIDGE di teluk 19, sementara penyebar lebih rendah tersandung 7 kali sejak awal pekerjaan. Itu membuat penyebar berayun dan terjebak di pagar gang jalan. Hal itu menyebabkan pagar, gang way bend sekitar 2 meter.
17/03/21;17;March;2021;15;Wednesday;Safety;Near Miss;HT Internal;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;Internal Truck 77 (koja) sedang mengangkut kontainer TLLU 3139022 dan FCIU 6585757 di blok A5.07 berkendara dari utara ke selatan melalui blok A5.25, di blok yang sama RTG 04 parkir di sana tetapi tiba-tiba truk melewatinya. Truk internal Koja 77 menyerempet tangki bahan bakar RTG 04. Itu menyebabkan tangki RTG 04 jatuh.
20/03/21;20;March;2021;12;Saturday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;"RTG 41, dipesan di blok G4.16.04.01 handling kontainer BMOU 2943052/20"", sementara operator mengangkat kontainer salah satu twist lock masih terbuka sampai tinggi 1 meter, operator menurunkan lagi tapi tiba-tiba kontainer jatuh. Jatuhkan wadah di bawahnya. (OOLU 1614145/20""). Ini menyebabkan kontainer OOLU 1614145/20"" sisi atas robek dan dinding depan kanan menonjol. Kontainer BMOU 2943052/20"" casting sudut depan rusak."
23/03/21;23;March;2021;19;Tuesday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;QCC 04 melayani kapal WAN HAI di teluk 6, sementara ingin menjatuhkan penutup palka, itu menabrak penguat. Itu menyebabkan tikungan penguat.
27/03/21;27;March;2021;6;Saturday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;;;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"RTG 11 gantry dari selatan ke utara di blok F4 ke blok E3. Sesampainya di blok F4, RTG 11 ingin menyetir, sekaligus truk eksternal B 9249 TEJ yang mengangkut kontainer ekspor SKHU 9801112/40"" melewati RTG 11. Truk eksternal menyerempet gantry motor ram RTG. Hal itu menyebabkan gantry motor ram RTG 11 rusak.  Dan ekspor kontainer SKHU 9801112/40"" sisi kiri penyok sekitar 3 meter."
